CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
KOR,0.016448299616867695,0.0532774779129407,0.11742892302009046,0.853352667901931,0.0,0.15156554483563772,0.9739015432117689,0.060377143616364995,0.01662477696489504
XKX,0.02819256503677294,0.0175853905985796,0.0,0.98241460940142,0.0,0.16092827549241923,0.839226742887478,0.0175853905985796,0.28828712964535014
KWT,0.11018018738037126,0.0,0.0,1.0,0.0,0.1039815474661048,0.9996480681341621,0.0,0.0016833373285686157
KGZ,0.042311165033968146,0.634757182812103,0.0,0.36524281718789703,0.0,0.41116182900118364,0.9352393516481431,0.634757182812103,0.08076011681409072
LAO,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.948775699373914,0.9670822349462654
LVA,0.06177132709048066,0.6762936221419981,0.0,0.323706377858002,0.0,0.11635790448288812,0.817680789683322,0.6762936221419981,0.1789838820255093
LBN,0.017546330286938604,0.308866279069767,0.0,0.6911337209302321,0.0,0.07108202317837699,0.9247052564254951,0.333333333333333,0.1155386485788249
LSO,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.0,0.0,1.0,0.5300132253828586
LBR,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.0,0.8988695336120103
LBY,0.020216224953209797,0.0,0.0,1.0,0.0,0.10763043417321932,0.9822619006241401,0.0,0.03187852545944505
LIE,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.9455696202531649,0.5979255530772603
LTU,0.07321030745400016,0.014574898785425101,0.7541621810658483,0.384439359267735,0.0,0.13523031820116035,0.757534262692334,0.014574898785425101,0.03154712947246707
LUX,0.08278878610717241,0.0136612021857924,0.0,0.986338797814208,0.0,0.12401298432489123,0.999245165152659,0.133012820512821,0.0175404518689297
MAC,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.0,0.006733488069975316
MKD,0.04846157696324408,0.0852726641194859,0.0,0.914727335880514,0.0,0.10251982948464632,0.980038261109669,0.0852726641194859,0.02455278456289927
MDG,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.5764939867615531,0.8752017026641575
MWI,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.98050139275766,0.8560305159491861
MYS,0.01179672859493176,0.13891929545228401,0.0,0.861080704547716,0.0,0.09048586063987074,0.85508805835261,0.173314216197428,0.12204678026263689
MDV,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.06773648027523418,0.0,0.0,0.045421544486799754
MLI,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.740890688259109,0.8980263786811783
MLT,0.03015044150561784,0.0,0.0,1.0,0.0,0.09623433706735852,1.0,0.0,0.0
MHL,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.1411311087338538,0.0,0.0,0.0
MRT,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.106022052586938,0.4787902619035079
